Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Terrestrial,Marine,Freshwater,Aerial,Life.Habit.Method,Life.Habit.Source,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,Island.Endemicity,IUCN.Status.1.2,Added.IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.Source,log10fmr,se.fmr,log10density,se.dens
Mustela_sibirica,Carnivora,Mustelidae,Mustela,sibirica,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,405,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,100,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.738205574462599,0.06520910254682552,0.20490416908357287,0.24804879256476642
Mustela_strigidorsa,Carnivora,Mustelidae,Mustela,strigidorsa,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1500,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,100,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.092568271276563,0.077926722201952,0.03371708398715696,0.33094544352200944
Mustela_subpalmata,Carnivora,Mustelidae,Mustela,subpalmata,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,87.5,Reported,"Wilson DE, Mittermeier RA. Handbook of the Mammals of the World - Volume 1 (2009)",NA,NA,Occurs on mainland,LC,No,0,70,30,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2948684861868416,0.06408248335420295,0.625955976798844,0.26240490739314365
Mustela_tonkinensis,Carnivora,Mustelidae,Mustela,tonkinensis,1,0,0,0,Imputed,PHYLACINE 1.2,142,Imputed,PHYLACINE 1.2,NA,NA,Occurs on mainland,DD,No,1,88,11,Imputed 000 Species,PHYLACINE 1.2,2.4391523773044925,0.06406175334413802,0.5243189976331589,0.259006911347291
Mydaus_javanensis,Carnivora,Mephitidae,Mydaus,javanensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,2500,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.020877467341237,0.10849100104332375,0.48190435169717283,0.4795274498018395
Mydaus_marchei,Carnivora,Mephitidae,Mydaus,marchei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1414.2,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.8504066424992676,0.10886079857284148,0.6076122522844463,0.47803853791246964
Mylodon_darwinii,Pilosa,Mylodontidae,Mylodon,darwinii,1,0,0,0,Imputed,PHYLACINE 1.2,1392470,Reported,Bulletin of the Florida Museum of Natural History 45: 313-333 (2005),NA,NA,Occurs on mainland,EP,Yes,100,0,0,Reported Observed Species,"Moore D. M. 1978. Post‐glacial vegetation in the South Patagonian territory of the giant ground sloth, Mylodon. Botanical Journal of the Linnean Society 77:177-202.",4.572923568702503,0.1093855495741375,0.6159852983080156,0.5014573988939611
Mylohyus_nasutus,Cetartiodactyla,Tayassuidae,Mylohyus,nasutus,1,0,0,0,Imputed,PHYLACINE 1.2,75e3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EP,Yes,100,0,0,Reported 000 Species,"Davis, M. 2017. What North America's skeleton crew of megafauna tells us about community disassembly. Proceedings of the Royal Socieity B 284:20162116.",4.175758823125899,0.12437219769053794,0.3984751496676425,0.3536306724045307
Mylomys_dybowskii,Rodentia,Muridae,Mylomys,dybowskii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,114.4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.1121995825848363,0.05863388127144465,2.731256576291055,0.21496964534126367
Mylomys_rex,Rodentia,Muridae,Mylomys,rex,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,281.7,Assumed isometric based on head-body length,Annals and Magazine of Natural History 7 18: 300-306 (1906),Mylomys_dybowskii,Nowak RM. Walker's mammals of the world (1999),Occurs on mainland,DD,No,98,1,1,Imputed 000 Species,PHYLACINE 1.2,2.380455882928299,0.05910565078645321,2.558252501623971,0.2242050880539526
Myocastor_coypus,Rodentia,Echimyidae,Myocastor,coypus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,6937.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.3128349631601854,0.10299489613920178,2.0355513548094395,0.3273667105198364
Myodes_andersoni,Rodentia,Cricetidae,Myodes,andersoni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,25.5,Reported,"Ohdachi SD, Ishibashi I, Iwasa MA, Saitih T. The Wild Mammals of Japan. (2009)",NA,NA,Occurs only on isolated islands,LC,No,80,0,20,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",1.926327093595399,0.06154185317548253,3.2641728299859873,0.2827106793260293
Myodes_californicus,Rodentia,Cricetidae,Myodes,californicus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,18.3,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,80,0,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.854565650975111,0.043452434702758155,3.264014370370963,0.2340694770687719
Myodes_centralis,Rodentia,Cricetidae,Myodes,centralis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,32,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,80,0,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.0157331619994885,0.04505316725659939,3.2111581356203103,0.2552853462853302
Myodes_gapperi,Rodentia,Cricetidae,Myodes,gapperi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,19,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,80,0,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8541646258581994,0.04453180893904903,3.277837153618136,0.2366658913194839
Myodes_glareolus,Rodentia,Cricetidae,Myodes,glareolus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,21.2,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,80,0,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8948190868369448,0.04087519943667735,3.3125007585304402,0.240532550563051
Myodes_regulus,Rodentia,Cricetidae,Myodes,regulus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,38.6,Assumed isometric based on head-body length,Proceedings of the Zoological Society of London 1906 859-864 (1906),Myodes_rufocanus,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.0484026396835353,0.059588157350681875,3.1746296421128135,0.2966572997556375
Myodes_rex,Rodentia,Cricetidae,Myodes,rex,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,55.5,Reported,"Ohdachi SD, Ishibashi I, Iwasa MA, Saitih T. The Wild Mammals of Japan. (2009)",NA,NA,Occurs on large land bridge islands,LC,No,80,0,20,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.1573556652667216,0.06120128608554007,3.095141145045506,0.2958749942859711
Myodes_rufocanus,Rodentia,Cricetidae,Myodes,rufocanus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,37,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,80,0,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.034802941123694,0.056982110346937884,3.18442601152639,0.2926630434220857
Myodes_rutilus,Rodentia,Cricetidae,Myodes,rutilus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,28.2,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,80,0,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9829112961775002,0.04125407116131,3.2395946893114917,0.23624815803158772
Myodes_shanseius,Rodentia,Cricetidae,Myodes,shanseius,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,31.8,Assumed isometric based on head-body length,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",Myodes_rufocanus,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9909463099359985,0.05916572592006409,3.216310439418938,0.29648095442157346
Myodes_smithii,Rodentia,Cricetidae,Myodes,smithii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,35,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,LC,No,80,0,20,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.0210625198517462,0.06174448147932176,3.1892187479119154,0.2626578371981687
Myoictis_leucura,Dasyuromorphia,Dasyuridae,Myoictis,leucura,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,220,Reported,Records of the Australian Museum 57: 321-340 (2005),NA,NA,Occurs on large land bridge islands,DD,No,0,100,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.261270075853489,0.07003249675874679,1.766533513396012,0.3233097843990677
Myoictis_melas,Dasyuromorphia,Dasyuridae,Myoictis,melas,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,230,Reported,Records of the Australian Museum 57: 321-340 (2005),NA,NA,Occurs on large land bridge islands,LC,No,0,50,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2753079778715346,0.06965431745277581,1.7530544194364617,0.3225447987413207
Myoictis_wallacei,Dasyuromorphia,Dasyuridae,Myoictis,wallacei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,230,Reported,Records of the Australian Museum 57: 321-340 (2005),NA,NA,Occurs on large land bridge islands,LC,No,0,50,50,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2758373681318425,0.06927656485391609,1.75775246384565,0.32144553393042236
Myoictis_wavicus,Dasyuromorphia,Dasyuridae,Myoictis,wavicus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,122,Reported,Records of the Australian Museum 57: 321-340 (2005),NA,NA,Occurs on large land bridge islands,DD,No,0,100,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.086041065553707,0.06969731083515265,1.8932942572361715,0.32210037612500336
Myomimus_personatus,Rodentia,Gliridae,Myomimus,personatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,24.5,Reported,Bulgarian Journal of Veterinary Medicine 8: 13-22 (2005),NA,NA,Occurs on mainland,DD,No,60,30,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7696858303015748,0.12280317251873304,2.683414864376294,0.5234040231095661
Myomimus_roachi,Rodentia,Gliridae,Myomimus,roachi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,45.5,Reported,"Aulagnier S, Haffner P, Mitchell-Jones AJ, Moutou F, Zima, J. The Mammals of Europe, North Africa and the Middle East (2009)",NA,NA,Occurs on mainland,VU,No,60,30,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.954360484119406,0.12207719095539446,2.55461255534113,0.5133342393554998
Myomimus_setzeri,Rodentia,Gliridae,Myomimus,setzeri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,9.5,Reported,"Aulagnier S, Haffner P, Mitchell-Jones AJ, Moutou F, Zima, J. The Mammals of Europe, North Africa and the Middle East (2009)",NA,NA,Occurs on mainland,DD,No,60,30,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.4872477453427286,0.12220262820627843,2.889612477617875,0.520015281257597
Myomyscus_angolensis,Rodentia,Muridae,Myomyscus,angolensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,48.3,Imputed,PHYLACINE 1.2,NA,NA,Occurs on mainland,LC,No,60,0,40,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.9457913683375185,0.07483347360247686,2.837481979940527,0.3026828791192483
Myomyscus_brockmani,Rodentia,Muridae,Myomyscus,brockmani,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,29.5,Reported,Mammals of Tanzania. archive.fieldmuseum.org,NA,NA,Occurs on mainland,LC,No,35,0,65,Imputed 000 Species,PHYLACINE 1.2,1.799086427308374,0.07581608467219406,2.9313202122198136,0.3133463163714947
Myomyscus_verreauxii,Rodentia,Muridae,Myomyscus,verreauxii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,41,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8843863607769367,0.0715011968516775,2.946942165596716,0.2512425870823913
Myomyscus_yemeni,Rodentia,Muridae,Myomyscus,yemeni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,64.8,Assumed isometric based on head-body length,Fieldiana Zoology 34: 229-252 (1953),Myomyscus_brockmani,Mammals of Tanzania. archive.fieldmuseum.org,Occurs on mainland,LC,No,20,0,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.0335508141426524,0.07562230868706384,2.763185739746579,0.31333053483233714
Myoprocta_acouchy,Rodentia,Dasyproctidae,Myoprocta,acouchy,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,600,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.673482388833591,0.0817148750810594,1.3975206330775711,0.32653576165594
