Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Terrestrial,Marine,Freshwater,Aerial,Life.Habit.Method,Life.Habit.Source,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,Island.Endemicity,IUCN.Status.1.2,Added.IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.Source,log10fmr,se.fmr,log10density,se.dens
Colobus_polykomos,Primates,Cercopithecidae,Colobus,polykomos,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,9089.6,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,Occurs on mainland,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.524571511111111,0.08234923937628537,1.4862323530645254,0.2420330527951055
Colobus_satanas,Primates,Cercopithecidae,Colobus,satanas,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,11993.8,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,Occurs on mainland,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.6064606777777777,0.08818411915024146,1.403653395496065,0.25469984106952326
Colobus_vellerosus,Primates,Cercopithecidae,Colobus,vellerosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,11505.2,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,Occurs on mainland,VU,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.5949576666666667,0.08257308633742277,1.4347749779734795,0.24525509282511537
Colomys_goslingi,Rodentia,Muridae,Colomys,goslingi,1,0,1,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,62.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,10,10,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.0315019666666667,0.0806178159848086,2.7341159145342644,0.26578915267277337
Condylura_cristata,Eulipotyphla,Talpidae,Condylura,cristata,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,84,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,20,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.3647038444444446,0.07264044595844145,3.0738384711579148,0.3683296823628208
Conepatus_chinga,Carnivora,Mephitidae,Conepatus,chinga,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1917.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,10,10,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.0022634333333333,0.10713171536858926,0.6200248629809426,0.3895798871715048
Conepatus_humboldtii,Carnivora,Mephitidae,Conepatus,humboldtii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,328,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,10,10,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.473148777777778,0.10722282769040342,1.0011695765171744,0.3834166833493444
Conepatus_leuconotus,Carnivora,Mephitidae,Conepatus,leuconotus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3500,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,10,10,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.1837316,0.10646621563671528,0.4919062005537043,0.3828363747240476
Conepatus_semistriatus,Carnivora,Mephitidae,Conepatus,semistriatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1200,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,10,10,80,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.861861466666667,0.10668805776046804,0.754992967296204,0.3353381291747917
Congosorex_phillipsorum,Eulipotyphla,Soricidae,Congosorex,phillipsorum,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7.9,Reported,Journal of Zoology 265: 269-280 (2005),NA,NA,Occurs on mainland,CR,No,-0,2,98,Imputed 000 Species,PHYLACINE 1.2.1,1.5642759333333334,0.13216212556073895,2.907089558955547,0.5262779927954607
Congosorex_polli,Eulipotyphla,Soricidae,Congosorex,polli,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7.4,Assumed isometric based on head-body length,Journal of Zoology 265: 269-280 (2005),Congosorex_verheyeni,Journal of Zoology 265: 269-280 (2005),Occurs on mainland,DD,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.5438680777777778,0.13125470216998675,2.936461348801319,0.513943427758555
Congosorex_verheyeni,Eulipotyphla,Soricidae,Congosorex,verheyeni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7.1,Reported,Journal of Zoology 265: 269-280 (2005),NA,NA,Occurs on mainland,LC,No,0,0,100,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",1.5324316,0.13194043014013118,2.936903732747485,0.5251578902056914
Conilurus_albipes,Rodentia,Muridae,Conilurus,albipes,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,200,Reported,"Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)",NA,NA,Occurs on mainland,EX,No,82,0,18,Imputed 000 Species,PHYLACINE 1.2.1,2.3408522666666665,0.06848546925626653,2.4818153878947733,0.3292093047777748
Conilurus_capricornensis,Rodentia,Muridae,Conilurus,capricornensis,1,0,0,0,Imputed,PHYLACINE 1.2.1,194.7,Imputed,PHYLACINE 1.2.1,NA,NA,Occurs on mainland,EX,No,82,0,18,Imputed 000 Species,PHYLACINE 1.2.1,2.3328499555555555,0.06848305215194508,2.493416380512398,0.32856553024350504
Conilurus_penicillatus,Rodentia,Muridae,Conilurus,penicillatus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,153.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,80,0,20,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.262816255555556,0.06371621247335213,2.536926781546444,0.32472996269740073
Connochaetes_gnou,Cetartiodactyla,Bovidae,Connochaetes,gnou,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,179999,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",4.507088588888889,0.06160256925974786,0.5099752705473413,0.2317704326460299
Connochaetes_taurinus,Cetartiodactyla,Bovidae,Connochaetes,taurinus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,179999,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",4.510838211111111,0.05400520299126435,0.4649657288231583,0.2298921572079176
Coryphomys_buehleri,Rodentia,Muridae,Coryphomys,buehleri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1800,Reported,Philosophical Transactions fo the Royal Society of London Series B 366: 2564-2576 (2011),NA,NA,Occurs only on isolated islands,EX,No,85,4,11,Imputed 000 Species,PHYLACINE 1.2.1,3.0091670555555554,0.08650834226648248,2.0086640843691295,0.35691480253618535
Coryphomys_musseri,Rodentia,Muridae,Coryphomys,musseri,1,0,0,0,Imputed,PHYLACINE 1.2.1,1394.4,Assumed isometric based on mandible size,Bulletin of the American Museum of Natural History 341: 1-80 (2010),Coryphomys_buehleri,Bulletin of the American Museum of Natural History 341: 1-80 (2010),Occurs only on isolated islands,EP,Yes,85,4,11,Imputed 000 Species,PHYLACINE 1.2.1,2.9323717777777776,0.08625755043058346,2.066004333464328,0.3520293003448434
Crateromys_australis,Rodentia,Muridae,Crateromys,australis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,445,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,CR,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.619539055555556,0.10402847883920048,2.324811264314188,0.38256268359480927
Crateromys_heaneyi,Rodentia,Muridae,Crateromys,heaneyi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,994,Reported,Journal of Mammalogy 77: 25-40 (1996),NA,NA,Occurs only on isolated islands,EN,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.861103511111111,0.10370273262541396,2.159117485011272,0.3826734145514163
Crateromys_paulus,Rodentia,Muridae,Crateromys,paulus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,314.8,Assumed isometric based on head-body length,Journal of Mammalogy 62: 513-525 (1981),Crateromys_schadenbergi,Journal of Mammalogy 62: 513-525 (1981),Occurs only on isolated islands,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.5165643,0.10396519581172356,2.4069459583365473,0.3820648228053922
Crateromys_schadenbergi,Rodentia,Muridae,Crateromys,schadenbergi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1050,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,EN,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.8784409444444443,0.10491271233171837,2.1426053687813584,0.38470859813059066
Cratogeomys_castanops,Rodentia,Geomyidae,Cratogeomys,castanops,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,251.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.424612888888889,0.10898107176064566,2.8083250237208657,0.32451174235367264
Cratogeomys_fulvescens,Rodentia,Geomyidae,Cratogeomys,fulvescens,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,265,Assumed isometric based on head-body length,North American Fauna 8: 1-220(1895),Cratogeomys_merriami,North American Fauna 8: 1-220(1895),Occurs on mainland,LC,No,100,0,0,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",2.440774222222222,0.10917474428351852,2.7896867736458097,0.34890300735501245
Cratogeomys_fumosus,Rodentia,Geomyidae,Cratogeomys,fumosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,150,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2695563222222224,0.10915368562380842,2.90055071502922,0.3524971824490397
Cratogeomys_goldmani,Rodentia,Geomyidae,Cratogeomys,goldmani,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,231.2,Assumed isometric based on head-body length,North American Fauna 8: 1-220(1895),Cratogeomys_castanops,North American Fauna 8: 1-220(1895),Occurs on mainland,LC,No,100,0,0,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",2.3995614,0.10833433969764246,2.8200299011966603,0.33842636617855676
Cratogeomys_merriami,Rodentia,Geomyidae,Cratogeomys,merriami,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,420,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.5783768555555557,0.10891489252460988,2.686220422773228,0.3470195135078022
Cratogeomys_perotensis,Rodentia,Geomyidae,Cratogeomys,perotensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,314.4,Assumed isometric based on head-body length,North American Fauna 8: 1-220(1895),Cratogeomys_merriami,North American Fauna 8: 1-220(1895),Occurs on mainland,LC,No,100,0,0,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",2.490915277777778,0.10911698637803668,2.7505827439814503,0.34951320769441446
Cratogeomys_planiceps,Rodentia,Geomyidae,Cratogeomys,planiceps,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,336.6,Assumed isometric based on head-body length,North American Fauna 8: 1-220(1895),Cratogeomys_merriami,North American Fauna 8: 1-220(1895),Occurs on mainland,LC,No,100,0,0,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",2.5116037,0.10905743601482056,2.730733704504024,0.3515327807167306
Cremnomys_cutchicus,Rodentia,Muridae,Cremnomys,cutchicus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,59.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,94,-0,6,Imputed 000 Species,PHYLACINE 1.2.1,1.9868152222222224,0.08302657202915921,2.807354204757279,0.34881615899979
Cremnomys_elvira,Rodentia,Muridae,Cremnomys,elvira,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,77.1,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,CR,No,95,-0,5,Imputed 000 Species,PHYLACINE 1.2.1,2.0629008333333334,0.08237388529053762,2.7498771196185317,0.3540179547657831
Cricetomys_emini,Rodentia,Nesomyidae,Cricetomys,emini,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1300,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,60,0,40,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.9188163888888887,0.08643244660842594,1.828895688196565,0.41860860220492535
Cricetomys_gambianus,Rodentia,Nesomyidae,Cricetomys,gambianus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1271,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,60,0,40,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.9237280777777777,0.07747136665848263,1.83890314292535,0.41815298629979214
